1.074000000000000000e+03,7.000000000000000000e+01,2.140000000000000000e+02,7.728000000000000000e+03,7.470000000000000000e+02,5.000000000000000000e+01,7.900000000000000000e+01,3.300000000000000000e+01
8.750000000000000000e+02,5.200000000000000000e+01,2.430000000000000000e+02,8.018000000000000000e+03,6.550000000000000000e+02,4.100000000000000000e+01,7.900000000000000000e+01,3.200000000000000000e+01
9.520000000000000000e+02,4.900000000000000000e+01,2.540000000000000000e+02,7.795000000000000000e+03,7.800000000000000000e+02,5.000000000000000000e+01,7.500000000000000000e+01,4.100000000000000000e+01
1.155000000000000000e+03,9.800000000000000000e+01,2.010000000000000000e+02,7.606000000000000000e+03,8.160000000000000000e+02,3.200000000000000000e+01,6.000000000000000000e+01,2.900000000000000000e+01
9.430000000000000000e+02,9.400000000000000000e+01,1.830000000000000000e+02,7.840000000000000000e+03,7.880000000000000000e+02,4.200000000000000000e+01,7.500000000000000000e+01,3.100000000000000000e+01
1.278000000000000000e+03,6.900000000000000000e+01,2.050000000000000000e+02,7.344000000000000000e+03,9.570000000000000000e+02,4.500000000000000000e+01,7.000000000000000000e+01,2.800000000000000000e+01
9.610000000000000000e+02,7.000000000000000000e+01,1.950000000000000000e+02,7.958000000000000000e+03,7.420000000000000000e+02,4.600000000000000000e+01,7.500000000000000000e+01,3.000000000000000000e+01
9.520000000000000000e+02,7.700000000000000000e+01,2.580000000000000000e+02,7.820000000000000000e+03,7.360000000000000000e+02,4.300000000000000000e+01,7.800000000000000000e+01,3.300000000000000000e+01
1.074000000000000000e+03,6.700000000000000000e+01,2.360000000000000000e+02,7.692000000000000000e+03,7.160000000000000000e+02,5.600000000000000000e+01,8.300000000000000000e+01,4.500000000000000000e+01
9.950000000000000000e+02,4.600000000000000000e+01,2.880000000000000000e+02,7.806000000000000000e+03,6.790000000000000000e+02,5.600000000000000000e+01,8.600000000000000000e+01,4.000000000000000000e+01
1.056000000000000000e+03,5.300000000000000000e+01,2.470000000000000000e+02,7.703000000000000000e+03,7.000000000000000000e+02,5.400000000000000000e+01,8.900000000000000000e+01,5.100000000000000000e+01
1.065000000000000000e+03,3.900000000000000000e+01,2.340000000000000000e+02,7.876000000000000000e+03,7.030000000000000000e+02,4.200000000000000000e+01,7.400000000000000000e+01,2.600000000000000000e+01
1.065000000000000000e+03,4.500000000000000000e+01,2.450000000000000000e+02,7.779000000000000000e+03,6.960000000000000000e+02,4.700000000000000000e+01,8.200000000000000000e+01,3.800000000000000000e+01
1.315000000000000000e+03,1.390000000000000000e+02,2.300000000000000000e+02,7.299000000000000000e+03,8.320000000000000000e+02,4.200000000000000000e+01,6.000000000000000000e+01,3.200000000000000000e+01
1.321000000000000000e+03,1.360000000000000000e+02,2.170000000000000000e+02,7.174000000000000000e+03,9.500000000000000000e+02,4.300000000000000000e+01,6.300000000000000000e+01,3.000000000000000000e+01
1.359000000000000000e+03,1.150000000000000000e+02,2.460000000000000000e+02,7.234000000000000000e+03,8.740000000000000000e+02,4.500000000000000000e+01,6.300000000000000000e+01,1.800000000000000000e+01
1.378000000000000000e+03,1.110000000000000000e+02,2.720000000000000000e+02,7.127000000000000000e+03,9.400000000000000000e+02,4.600000000000000000e+01,6.400000000000000000e+01,2.300000000000000000e+01
1.295000000000000000e+03,1.090000000000000000e+02,2.450000000000000000e+02,7.253000000000000000e+03,9.030000000000000000e+02,4.300000000000000000e+01,6.200000000000000000e+01,3.800000000000000000e+01
1.275000000000000000e+03,1.210000000000000000e+02,2.150000000000000000e+02,7.285000000000000000e+03,8.920000000000000000e+02,4.000000000000000000e+01,6.800000000000000000e+01,4.100000000000000000e+01
1.336000000000000000e+03,1.200000000000000000e+02,3.180000000000000000e+02,7.083000000000000000e+03,9.150000000000000000e+02,5.000000000000000000e+01,7.000000000000000000e+01,3.800000000000000000e+01
1.309000000000000000e+03,1.220000000000000000e+02,2.410000000000000000e+02,7.257000000000000000e+03,8.700000000000000000e+02,4.600000000000000000e+01,7.200000000000000000e+01,3.500000000000000000e+01
1.340000000000000000e+03,1.140000000000000000e+02,1.890000000000000000e+02,7.337000000000000000e+03,8.200000000000000000e+02,4.800000000000000000e+01,7.200000000000000000e+01,2.100000000000000000e+01
1.299000000000000000e+03,1.160000000000000000e+02,2.530000000000000000e+02,7.309000000000000000e+03,8.230000000000000000e+02,4.000000000000000000e+01,6.900000000000000000e+01,2.700000000000000000e+01
1.221000000000000000e+03,1.070000000000000000e+02,2.210000000000000000e+02,7.441000000000000000e+03,7.980000000000000000e+02,5.400000000000000000e+01,7.000000000000000000e+01,2.800000000000000000e+01
1.245000000000000000e+03,7.200000000000000000e+01,2.830000000000000000e+02,7.395000000000000000e+03,8.290000000000000000e+02,4.400000000000000000e+01,6.700000000000000000e+01,2.800000000000000000e+01
1.285000000000000000e+03,1.290000000000000000e+02,2.440000000000000000e+02,7.323000000000000000e+03,8.190000000000000000e+02,5.700000000000000000e+01,6.500000000000000000e+01,3.600000000000000000e+01
1.248000000000000000e+03,1.070000000000000000e+02,3.130000000000000000e+02,7.299000000000000000e+03,8.400000000000000000e+02,4.600000000000000000e+01,6.600000000000000000e+01,3.300000000000000000e+01
1.356000000000000000e+03,1.060000000000000000e+02,2.360000000000000000e+02,7.209000000000000000e+03,8.660000000000000000e+02,4.800000000000000000e+01,7.500000000000000000e+01,3.600000000000000000e+01
1.260000000000000000e+03,1.020000000000000000e+02,2.280000000000000000e+02,7.354000000000000000e+03,8.700000000000000000e+02,4.900000000000000000e+01,6.400000000000000000e+01,2.800000000000000000e+01
1.261000000000000000e+03,1.210000000000000000e+02,3.120000000000000000e+02,7.238000000000000000e+03,8.770000000000000000e+02,4.700000000000000000e+01,6.500000000000000000e+01,2.500000000000000000e+01
1.304000000000000000e+03,1.240000000000000000e+02,2.790000000000000000e+02,7.160000000000000000e+03,9.280000000000000000e+02,4.800000000000000000e+01,6.100000000000000000e+01,3.700000000000000000e+01
1.344000000000000000e+03,1.170000000000000000e+02,2.870000000000000000e+02,7.129000000000000000e+03,8.970000000000000000e+02,5.100000000000000000e+01,6.500000000000000000e+01,4.100000000000000000e+01
1.323000000000000000e+03,9.600000000000000000e+01,3.000000000000000000e+02,7.351000000000000000e+03,7.570000000000000000e+02,4.700000000000000000e+01,5.400000000000000000e+01,2.600000000000000000e+01
1.292000000000000000e+03,1.170000000000000000e+02,2.150000000000000000e+02,7.351000000000000000e+03,8.390000000000000000e+02,4.800000000000000000e+01,6.100000000000000000e+01,3.200000000000000000e+01
1.254000000000000000e+03,1.180000000000000000e+02,2.440000000000000000e+02,7.394000000000000000e+03,7.860000000000000000e+02,4.600000000000000000e+01,7.100000000000000000e+01,2.400000000000000000e+01
1.312000000000000000e+03,1.310000000000000000e+02,2.590000000000000000e+02,7.167000000000000000e+03,9.390000000000000000e+02,4.100000000000000000e+01,6.900000000000000000e+01,2.000000000000000000e+01
1.213000000000000000e+03,1.090000000000000000e+02,3.010000000000000000e+02,7.261000000000000000e+03,9.250000000000000000e+02,4.700000000000000000e+01,6.500000000000000000e+01,3.100000000000000000e+01
1.359000000000000000e+03,9.800000000000000000e+01,3.510000000000000000e+02,7.262000000000000000e+03,7.800000000000000000e+02,4.100000000000000000e+01,5.600000000000000000e+01,1.600000000000000000e+01
1.266000000000000000e+03,9.700000000000000000e+01,2.630000000000000000e+02,7.435000000000000000e+03,7.430000000000000000e+02,4.500000000000000000e+01,6.900000000000000000e+01,2.900000000000000000e+01
1.298000000000000000e+03,9.900000000000000000e+01,3.110000000000000000e+02,7.311000000000000000e+03,7.870000000000000000e+02,4.500000000000000000e+01,6.700000000000000000e+01,2.300000000000000000e+01
1.272000000000000000e+03,1.160000000000000000e+02,2.790000000000000000e+02,7.258000000000000000e+03,8.720000000000000000e+02,4.300000000000000000e+01,7.200000000000000000e+01,2.700000000000000000e+01
1.278000000000000000e+03,8.700000000000000000e+01,3.320000000000000000e+02,7.379000000000000000e+03,7.710000000000000000e+02,4.400000000000000000e+01,5.300000000000000000e+01,2.400000000000000000e+01
1.184000000000000000e+03,1.120000000000000000e+02,3.110000000000000000e+02,7.391000000000000000e+03,8.190000000000000000e+02,4.800000000000000000e+01,5.700000000000000000e+01,2.800000000000000000e+01
1.382000000000000000e+03,1.100000000000000000e+02,2.680000000000000000e+02,7.241000000000000000e+03,8.280000000000000000e+02,3.900000000000000000e+01,6.000000000000000000e+01,3.000000000000000000e+01
1.183000000000000000e+03,1.460000000000000000e+02,2.920000000000000000e+02,7.580000000000000000e+03,6.180000000000000000e+02,3.800000000000000000e+01,5.100000000000000000e+01,2.300000000000000000e+01
1.261000000000000000e+03,1.530000000000000000e+02,2.190000000000000000e+02,7.355000000000000000e+03,8.180000000000000000e+02,5.200000000000000000e+01,7.000000000000000000e+01,2.600000000000000000e+01
1.198000000000000000e+03,1.360000000000000000e+02,2.390000000000000000e+02,7.639000000000000000e+03,6.330000000000000000e+02,2.700000000000000000e+01,5.500000000000000000e+01,1.900000000000000000e+01
1.225000000000000000e+03,1.340000000000000000e+02,2.320000000000000000e+02,7.658000000000000000e+03,6.160000000000000000e+02,3.600000000000000000e+01,4.900000000000000000e+01,2.600000000000000000e+01
1.339000000000000000e+03,1.660000000000000000e+02,2.080000000000000000e+02,7.190000000000000000e+03,9.230000000000000000e+02,4.000000000000000000e+01,6.900000000000000000e+01,2.500000000000000000e+01
1.132000000000000000e+03,1.570000000000000000e+02,2.400000000000000000e+02,7.641000000000000000e+03,6.380000000000000000e+02,4.500000000000000000e+01,6.000000000000000000e+01,3.100000000000000000e+01
1.381000000000000000e+03,1.830000000000000000e+02,2.450000000000000000e+02,7.385000000000000000e+03,6.090000000000000000e+02,4.700000000000000000e+01,7.000000000000000000e+01,2.500000000000000000e+01
1.409000000000000000e+03,1.280000000000000000e+02,2.570000000000000000e+02,7.257000000000000000e+03,7.590000000000000000e+02,4.300000000000000000e+01,5.700000000000000000e+01,1.600000000000000000e+01
1.306000000000000000e+03,1.270000000000000000e+02,2.500000000000000000e+02,7.254000000000000000e+03,8.690000000000000000e+02,4.700000000000000000e+01,6.800000000000000000e+01,2.400000000000000000e+01
1.372000000000000000e+03,1.200000000000000000e+02,2.500000000000000000e+02,7.355000000000000000e+03,7.020000000000000000e+02,4.400000000000000000e+01,6.800000000000000000e+01,2.800000000000000000e+01
1.336000000000000000e+03,1.130000000000000000e+02,2.420000000000000000e+02,7.293000000000000000e+03,8.550000000000000000e+02,3.800000000000000000e+01,6.000000000000000000e+01,1.800000000000000000e+01
1.401000000000000000e+03,1.510000000000000000e+02,2.380000000000000000e+02,7.164000000000000000e+03,8.570000000000000000e+02,4.500000000000000000e+01,7.200000000000000000e+01,3.600000000000000000e+01
1.390000000000000000e+03,1.190000000000000000e+02,2.340000000000000000e+02,7.236000000000000000e+03,8.230000000000000000e+02,4.000000000000000000e+01,6.200000000000000000e+01,4.100000000000000000e+01
1.432000000000000000e+03,1.520000000000000000e+02,2.810000000000000000e+02,7.029000000000000000e+03,9.490000000000000000e+02,3.900000000000000000e+01,5.500000000000000000e+01,2.500000000000000000e+01
1.412000000000000000e+03,1.240000000000000000e+02,2.980000000000000000e+02,7.182000000000000000e+03,7.900000000000000000e+02,4.500000000000000000e+01,6.800000000000000000e+01,2.800000000000000000e+01
1.366000000000000000e+03,1.470000000000000000e+02,2.910000000000000000e+02,7.197000000000000000e+03,7.830000000000000000e+02,5.100000000000000000e+01,7.000000000000000000e+01,3.400000000000000000e+01
1.383000000000000000e+03,1.180000000000000000e+02,2.730000000000000000e+02,7.282000000000000000e+03,7.380000000000000000e+02,4.500000000000000000e+01,6.800000000000000000e+01,2.900000000000000000e+01
1.283000000000000000e+03,1.020000000000000000e+02,2.630000000000000000e+02,7.400000000000000000e+03,7.630000000000000000e+02,5.400000000000000000e+01,6.500000000000000000e+01,2.800000000000000000e+01
1.296000000000000000e+03,1.360000000000000000e+02,2.600000000000000000e+02,7.380000000000000000e+03,7.800000000000000000e+02,4.800000000000000000e+01,5.100000000000000000e+01,1.800000000000000000e+01
1.287000000000000000e+03,1.080000000000000000e+02,2.870000000000000000e+02,7.343000000000000000e+03,8.260000000000000000e+02,4.400000000000000000e+01,4.400000000000000000e+01,2.300000000000000000e+01
1.351000000000000000e+03,1.590000000000000000e+02,2.960000000000000000e+02,7.229000000000000000e+03,8.100000000000000000e+02,3.600000000000000000e+01,6.000000000000000000e+01,2.200000000000000000e+01
1.241000000000000000e+03,9.700000000000000000e+01,2.680000000000000000e+02,7.499000000000000000e+03,7.090000000000000000e+02,5.200000000000000000e+01,6.900000000000000000e+01,3.600000000000000000e+01
1.267000000000000000e+03,1.010000000000000000e+02,3.000000000000000000e+02,7.230000000000000000e+03,8.980000000000000000e+02,7.400000000000000000e+01,6.500000000000000000e+01,3.400000000000000000e+01
1.235000000000000000e+03,1.380000000000000000e+02,2.520000000000000000e+02,7.322000000000000000e+03,8.610000000000000000e+02,5.400000000000000000e+01,6.600000000000000000e+01,3.600000000000000000e+01
1.255000000000000000e+03,1.030000000000000000e+02,2.230000000000000000e+02,7.395000000000000000e+03,8.480000000000000000e+02,4.700000000000000000e+01,5.600000000000000000e+01,3.000000000000000000e+01
1.454000000000000000e+03,1.830000000000000000e+02,1.960000000000000000e+02,7.057000000000000000e+03,1.014000000000000000e+03,2.700000000000000000e+01,4.600000000000000000e+01,1.900000000000000000e+01
1.347000000000000000e+03,1.940000000000000000e+02,1.970000000000000000e+02,7.277000000000000000e+03,8.950000000000000000e+02,2.500000000000000000e+01,4.600000000000000000e+01,1.500000000000000000e+01
1.364000000000000000e+03,2.040000000000000000e+02,2.250000000000000000e+02,6.929000000000000000e+03,1.084000000000000000e+03,2.100000000000000000e+01,5.000000000000000000e+01,1.400000000000000000e+01
1.410000000000000000e+03,1.990000000000000000e+02,2.160000000000000000e+02,7.130000000000000000e+03,9.550000000000000000e+02,2.100000000000000000e+01,4.800000000000000000e+01,1.900000000000000000e+01
1.384000000000000000e+03,1.780000000000000000e+02,2.080000000000000000e+02,7.105000000000000000e+03,9.990000000000000000e+02,2.900000000000000000e+01,6.700000000000000000e+01,2.600000000000000000e+01
1.412000000000000000e+03,1.850000000000000000e+02,2.170000000000000000e+02,6.842000000000000000e+03,1.203000000000000000e+03,3.400000000000000000e+01,7.200000000000000000e+01,3.200000000000000000e+01
1.410000000000000000e+03,2.320000000000000000e+02,2.800000000000000000e+02,6.715000000000000000e+03,1.233000000000000000e+03,3.200000000000000000e+01,6.000000000000000000e+01,2.400000000000000000e+01
1.509000000000000000e+03,2.090000000000000000e+02,2.570000000000000000e+02,6.647000000000000000e+03,1.240000000000000000e+03,4.200000000000000000e+01,6.200000000000000000e+01,3.000000000000000000e+01
1.317000000000000000e+03,1.970000000000000000e+02,2.560000000000000000e+02,7.036000000000000000e+03,1.067000000000000000e+03,4.000000000000000000e+01,6.000000000000000000e+01,2.200000000000000000e+01
1.286000000000000000e+03,1.920000000000000000e+02,2.030000000000000000e+02,7.132000000000000000e+03,1.053000000000000000e+03,3.800000000000000000e+01,6.500000000000000000e+01,2.800000000000000000e+01
1.273000000000000000e+03,1.910000000000000000e+02,2.020000000000000000e+02,6.862000000000000000e+03,1.303000000000000000e+03,4.300000000000000000e+01,7.000000000000000000e+01,2.800000000000000000e+01
1.463000000000000000e+03,1.830000000000000000e+02,1.830000000000000000e+02,6.747000000000000000e+03,1.307000000000000000e+03,3.600000000000000000e+01,6.000000000000000000e+01,2.400000000000000000e+01
1.399000000000000000e+03,1.870000000000000000e+02,1.910000000000000000e+02,6.861000000000000000e+03,1.233000000000000000e+03,3.800000000000000000e+01,6.000000000000000000e+01,1.700000000000000000e+01
1.413000000000000000e+03,1.930000000000000000e+02,2.080000000000000000e+02,6.875000000000000000e+03,1.202000000000000000e+03,3.000000000000000000e+01,6.000000000000000000e+01,1.800000000000000000e+01
1.369000000000000000e+03,2.060000000000000000e+02,2.030000000000000000e+02,6.953000000000000000e+03,1.168000000000000000e+03,3.500000000000000000e+01,5.000000000000000000e+01,1.600000000000000000e+01
1.488000000000000000e+03,1.720000000000000000e+02,1.700000000000000000e+02,6.920000000000000000e+03,1.144000000000000000e+03,3.700000000000000000e+01,5.400000000000000000e+01,1.400000000000000000e+01
1.323000000000000000e+03,1.600000000000000000e+02,2.050000000000000000e+02,6.911000000000000000e+03,1.298000000000000000e+03,2.400000000000000000e+01,5.000000000000000000e+01,1.700000000000000000e+01
1.311000000000000000e+03,1.660000000000000000e+02,1.700000000000000000e+02,6.902000000000000000e+03,1.312000000000000000e+03,4.100000000000000000e+01,6.900000000000000000e+01,2.800000000000000000e+01
1.286000000000000000e+03,1.630000000000000000e+02,1.830000000000000000e+02,7.040000000000000000e+03,1.230000000000000000e+03,2.900000000000000000e+01,5.700000000000000000e+01,1.200000000000000000e+01
1.380000000000000000e+03,1.730000000000000000e+02,1.880000000000000000e+02,7.038000000000000000e+03,1.139000000000000000e+03,3.100000000000000000e+01,4.400000000000000000e+01,1.400000000000000000e+01
1.394000000000000000e+03,1.640000000000000000e+02,2.230000000000000000e+02,7.086000000000000000e+03,1.042000000000000000e+03,2.400000000000000000e+01,4.300000000000000000e+01,2.300000000000000000e+01
1.324000000000000000e+03,1.740000000000000000e+02,1.980000000000000000e+02,6.863000000000000000e+03,1.289000000000000000e+03,3.600000000000000000e+01,7.000000000000000000e+01,2.100000000000000000e+01
1.290000000000000000e+03,1.570000000000000000e+02,1.920000000000000000e+02,7.000000000000000000e+03,1.263000000000000000e+03,2.600000000000000000e+01,5.100000000000000000e+01,1.900000000000000000e+01
1.361000000000000000e+03,1.630000000000000000e+02,1.960000000000000000e+02,6.888000000000000000e+03,1.273000000000000000e+03,3.700000000000000000e+01,5.800000000000000000e+01,2.400000000000000000e+01
1.387000000000000000e+03,1.820000000000000000e+02,2.420000000000000000e+02,6.913000000000000000e+03,1.101000000000000000e+03,4.400000000000000000e+01,6.800000000000000000e+01,3.000000000000000000e+01
1.369000000000000000e+03,1.800000000000000000e+02,1.810000000000000000e+02,7.000000000000000000e+03,1.130000000000000000e+03,3.900000000000000000e+01,4.500000000000000000e+01,2.400000000000000000e+01
1.303000000000000000e+03,1.650000000000000000e+02,1.750000000000000000e+02,7.025000000000000000e+03,1.243000000000000000e+03,3.100000000000000000e+01,4.100000000000000000e+01,1.600000000000000000e+01
1.346000000000000000e+03,1.600000000000000000e+02,1.690000000000000000e+02,7.072000000000000000e+03,1.151000000000000000e+03,3.900000000000000000e+01,4.800000000000000000e+01,1.500000000000000000e+01
1.369000000000000000e+03,1.710000000000000000e+02,1.840000000000000000e+02,6.937000000000000000e+03,1.246000000000000000e+03,3.000000000000000000e+01,4.800000000000000000e+01,1.500000000000000000e+01
1.305000000000000000e+03,1.720000000000000000e+02,1.690000000000000000e+02,7.004000000000000000e+03,1.260000000000000000e+03,2.800000000000000000e+01,5.000000000000000000e+01,1.100000000000000000e+01
1.351000000000000000e+03,1.790000000000000000e+02,1.860000000000000000e+02,6.935000000000000000e+03,1.243000000000000000e+03,3.600000000000000000e+01,5.000000000000000000e+01,1.900000000000000000e+01
1.283000000000000000e+03,1.510000000000000000e+02,1.820000000000000000e+02,7.000000000000000000e+03,1.271000000000000000e+03,4.000000000000000000e+01,5.200000000000000000e+01,2.100000000000000000e+01
1.449000000000000000e+03,1.750000000000000000e+02,1.980000000000000000e+02,6.883000000000000000e+03,1.162000000000000000e+03,4.000000000000000000e+01,7.000000000000000000e+01,2.200000000000000000e+01
1.310000000000000000e+03,1.800000000000000000e+02,1.830000000000000000e+02,7.054000000000000000e+03,1.202000000000000000e+03,2.600000000000000000e+01,3.200000000000000000e+01,1.200000000000000000e+01
1.360000000000000000e+03,1.630000000000000000e+02,1.760000000000000000e+02,6.901000000000000000e+03,1.280000000000000000e+03,2.800000000000000000e+01,6.500000000000000000e+01,2.700000000000000000e+01
1.300000000000000000e+03,1.870000000000000000e+02,1.960000000000000000e+02,6.920000000000000000e+03,1.253000000000000000e+03,4.100000000000000000e+01,7.600000000000000000e+01,2.500000000000000000e+01
1.368000000000000000e+03,1.710000000000000000e+02,2.180000000000000000e+02,7.010000000000000000e+03,1.057000000000000000e+03,4.100000000000000000e+01,5.400000000000000000e+01,2.600000000000000000e+01
1.207000000000000000e+03,1.510000000000000000e+02,1.560000000000000000e+02,7.159000000000000000e+03,1.234000000000000000e+03,2.700000000000000000e+01,5.100000000000000000e+01,1.400000000000000000e+01
1.348000000000000000e+03,1.540000000000000000e+02,1.830000000000000000e+02,6.917000000000000000e+03,1.277000000000000000e+03,4.800000000000000000e+01,5.600000000000000000e+01,1.600000000000000000e+01
1.334000000000000000e+03,1.860000000000000000e+02,2.290000000000000000e+02,7.261000000000000000e+03,8.270000000000000000e+02,3.400000000000000000e+01,5.600000000000000000e+01,2.000000000000000000e+01
1.301000000000000000e+03,1.560000000000000000e+02,2.070000000000000000e+02,7.003000000000000000e+03,1.229000000000000000e+03,4.100000000000000000e+01,4.800000000000000000e+01,1.400000000000000000e+01
1.226000000000000000e+03,1.810000000000000000e+02,2.130000000000000000e+02,6.961000000000000000e+03,1.230000000000000000e+03,4.700000000000000000e+01,7.400000000000000000e+01,2.600000000000000000e+01
1.201000000000000000e+03,1.680000000000000000e+02,1.900000000000000000e+02,7.100000000000000000e+03,1.216000000000000000e+03,4.300000000000000000e+01,6.400000000000000000e+01,1.600000000000000000e+01
1.297000000000000000e+03,1.530000000000000000e+02,1.770000000000000000e+02,7.004000000000000000e+03,1.260000000000000000e+03,3.500000000000000000e+01,6.000000000000000000e+01,1.600000000000000000e+01
1.248000000000000000e+03,1.630000000000000000e+02,1.580000000000000000e+02,7.103000000000000000e+03,1.222000000000000000e+03,3.100000000000000000e+01,6.000000000000000000e+01,1.400000000000000000e+01
1.335000000000000000e+03,1.590000000000000000e+02,1.970000000000000000e+02,6.974000000000000000e+03,1.220000000000000000e+03,3.600000000000000000e+01,6.000000000000000000e+01,1.700000000000000000e+01
1.219000000000000000e+03,1.670000000000000000e+02,1.710000000000000000e+02,7.087000000000000000e+03,1.254000000000000000e+03,3.500000000000000000e+01,5.000000000000000000e+01,1.600000000000000000e+01
1.318000000000000000e+03,1.790000000000000000e+02,1.770000000000000000e+02,7.030000000000000000e+03,1.194000000000000000e+03,3.500000000000000000e+01,4.200000000000000000e+01,2.500000000000000000e+01
1.264000000000000000e+03,1.670000000000000000e+02,1.660000000000000000e+02,7.130000000000000000e+03,1.187000000000000000e+03,2.200000000000000000e+01,5.200000000000000000e+01,1.200000000000000000e+01
1.201000000000000000e+03,1.750000000000000000e+02,2.010000000000000000e+02,7.129000000000000000e+03,1.193000000000000000e+03,3.600000000000000000e+01,4.900000000000000000e+01,1.500000000000000000e+01
1.252000000000000000e+03,1.800000000000000000e+02,1.810000000000000000e+02,7.055000000000000000e+03,1.214000000000000000e+03,3.100000000000000000e+01,5.900000000000000000e+01,3.800000000000000000e+01
1.273000000000000000e+03,1.820000000000000000e+02,2.090000000000000000e+02,6.965000000000000000e+03,1.191000000000000000e+03,4.300000000000000000e+01,7.400000000000000000e+01,2.300000000000000000e+01
1.351000000000000000e+03,1.790000000000000000e+02,1.700000000000000000e+02,7.034000000000000000e+03,1.154000000000000000e+03,3.500000000000000000e+01,6.600000000000000000e+01,1.000000000000000000e+01
1.336000000000000000e+03,1.550000000000000000e+02,2.120000000000000000e+02,7.103000000000000000e+03,1.086000000000000000e+03,3.300000000000000000e+01,5.500000000000000000e+01,2.000000000000000000e+01
1.499000000000000000e+03,2.010000000000000000e+02,1.820000000000000000e+02,6.803000000000000000e+03,1.204000000000000000e+03,3.000000000000000000e+01,5.600000000000000000e+01,2.400000000000000000e+01
1.425000000000000000e+03,1.980000000000000000e+02,1.930000000000000000e+02,7.032000000000000000e+03,1.041000000000000000e+03,3.100000000000000000e+01,5.200000000000000000e+01,1.700000000000000000e+01
1.358000000000000000e+03,2.040000000000000000e+02,2.270000000000000000e+02,6.962000000000000000e+03,1.109000000000000000e+03,4.100000000000000000e+01,6.500000000000000000e+01,3.400000000000000000e+01
1.346000000000000000e+03,1.810000000000000000e+02,2.570000000000000000e+02,7.147000000000000000e+03,9.330000000000000000e+02,4.000000000000000000e+01,6.000000000000000000e+01,3.600000000000000000e+01
1.392000000000000000e+03,1.860000000000000000e+02,2.560000000000000000e+02,6.732000000000000000e+03,1.278000000000000000e+03,5.300000000000000000e+01,6.400000000000000000e+01,2.900000000000000000e+01
1.311000000000000000e+03,1.660000000000000000e+02,2.220000000000000000e+02,7.006000000000000000e+03,1.147000000000000000e+03,4.100000000000000000e+01,8.000000000000000000e+01,2.700000000000000000e+01
1.314000000000000000e+03,1.710000000000000000e+02,2.290000000000000000e+02,6.923000000000000000e+03,1.198000000000000000e+03,4.700000000000000000e+01,7.600000000000000000e+01,4.200000000000000000e+01
1.409000000000000000e+03,2.000000000000000000e+02,2.070000000000000000e+02,6.842000000000000000e+03,1.224000000000000000e+03,3.100000000000000000e+01,6.000000000000000000e+01,2.700000000000000000e+01
1.342000000000000000e+03,1.740000000000000000e+02,2.210000000000000000e+02,6.993000000000000000e+03,1.147000000000000000e+03,3.600000000000000000e+01,6.400000000000000000e+01,2.300000000000000000e+01
1.387000000000000000e+03,1.820000000000000000e+02,2.060000000000000000e+02,7.100000000000000000e+03,1.020000000000000000e+03,3.400000000000000000e+01,5.400000000000000000e+01,1.700000000000000000e+01
