1.699999999999999956e+00,3.100000000000000089e+00,4.599999999999999645e+00,3.000000000000000000e+00,2.700000000000000178e+00,4.629999999999999716e+01,5.050000000000000000e+01,3.200000000000000178e+00,9.000000000000000222e-01,1.000000000000000056e-01,1.400000000000000000e+01,4.200000000000000000e+01
8.199999999999999289e+00,1.639999999999999858e+01,2.050000000000000000e+01,3.299999999999999822e+00,1.600000000000000089e+00,4.210000000000000142e+01,5.529999999999999716e+01,2.600000000000000089e+00,8.000000000000000444e-01,0.000000000000000000e+00,1.700000000000000000e+01,3.700000000000000000e+01
2.399999999999999911e+00,4.200000000000000178e+00,5.799999999999999822e+00,2.700000000000000178e+00,2.299999999999999822e+00,4.520000000000000284e+01,5.220000000000000284e+01,2.600000000000000089e+00,9.000000000000000222e-01,1.000000000000000056e-01,1.300000000000000000e+01,3.800000000000000000e+01
3.770000000000000284e+01,6.579999999999999716e+01,8.820000000000000284e+01,2.700000000000000178e+00,2.100000000000000089e+00,4.600000000000000000e+01,5.120000000000000284e+01,2.799999999999999822e+00,9.000000000000000222e-01,1.000000000000000056e-01,2.000000000000000000e+01,4.300000000000000000e+01
6.999999999999999556e-01,1.300000000000000044e+00,1.699999999999999956e+00,2.899999999999999911e+00,2.200000000000000178e+00,4.029999999999999716e+01,5.410000000000000142e+01,5.700000000000000178e+00,6.999999999999999556e-01,1.000000000000000056e-01,1.500000000000000000e+01,3.500000000000000000e+01
5.999999999999999778e-01,1.300000000000000044e+00,1.800000000000000044e+00,3.500000000000000000e+00,2.000000000000000000e+00,4.029999999999999716e+01,5.650000000000000000e+01,3.200000000000000178e+00,6.999999999999999556e-01,1.000000000000000056e-01,1.400000000000000000e+01,3.800000000000000000e+01
1.069999999999999929e+01,1.969999999999999929e+01,2.469999999999999929e+01,2.899999999999999911e+00,1.600000000000000089e+00,4.329999999999999716e+01,5.220000000000000284e+01,4.599999999999999645e+00,9.000000000000000222e-01,1.000000000000000056e-01,1.200000000000000000e+01,2.900000000000000000e+01
4.500000000000000000e+00,7.599999999999999645e+00,9.800000000000000711e+00,2.500000000000000000e+00,1.899999999999999911e+00,4.429999999999999716e+01,5.310000000000000142e+01,2.600000000000000089e+00,8.000000000000000444e-01,1.000000000000000056e-01,1.700000000000000000e+01,3.800000000000000000e+01
8.000000000000000444e-01,1.199999999999999956e+00,1.699999999999999956e+00,2.299999999999999822e+00,2.200000000000000178e+00,4.360000000000000142e+01,5.289999999999999858e+01,3.600000000000000089e+00,8.000000000000000444e-01,1.000000000000000056e-01,2.000000000000000000e+01,4.000000000000000000e+01
1.660000000000000142e+01,3.069999999999999929e+01,3.750000000000000000e+01,2.899999999999999911e+00,1.399999999999999911e+00,4.300000000000000000e+01,5.429999999999999716e+01,2.700000000000000178e+00,8.000000000000000444e-01,1.000000000000000056e-01,1.500000000000000000e+01,3.500000000000000000e+01
3.200000000000000178e+00,5.400000000000000355e+00,7.299999999999999822e+00,2.500000000000000000e+00,2.200000000000000178e+00,4.239999999999999858e+01,5.410000000000000142e+01,3.500000000000000000e+00,8.000000000000000444e-01,1.000000000000000056e-01,1.300000000000000000e+01,3.600000000000000000e+01
1.399999999999999911e+00,2.100000000000000089e+00,2.299999999999999822e+00,2.000000000000000000e+00,8.000000000000000444e-01,3.970000000000000284e+01,5.610000000000000142e+01,4.299999999999999822e+00,6.999999999999999556e-01,1.000000000000000056e-01,1.800000000000000000e+01,3.200000000000000000e+01
1.899999999999999911e+00,3.200000000000000178e+00,4.400000000000000355e+00,2.600000000000000089e+00,2.299999999999999822e+00,4.450000000000000000e+01,5.279999999999999716e+01,2.799999999999999822e+00,8.000000000000000444e-01,1.000000000000000056e-01,1.900000000000000000e+01,4.400000000000000000e+01
8.900000000000000355e+00,1.600000000000000000e+01,2.250000000000000000e+01,2.799999999999999822e+00,2.500000000000000000e+00,4.479999999999999716e+01,5.220000000000000284e+01,3.000000000000000000e+00,9.000000000000000222e-01,1.000000000000000056e-01,1.200000000000000000e+01,3.900000000000000000e+01
6.200000000000000178e+00,1.050000000000000000e+01,1.359999999999999964e+01,2.500000000000000000e+00,1.800000000000000044e+00,4.439999999999999858e+01,5.200000000000000000e+01,3.600000000000000089e+00,8.000000000000000444e-01,1.000000000000000056e-01,2.400000000000000000e+01,4.500000000000000000e+01
6.599999999999999645e+00,1.109999999999999964e+01,1.490000000000000036e+01,2.500000000000000000e+00,2.100000000000000089e+00,4.710000000000000142e+01,4.989999999999999858e+01,3.000000000000000000e+00,9.000000000000000222e-01,1.000000000000000056e-01,2.100000000000000000e+01,4.600000000000000000e+01
1.600000000000000089e+00,2.700000000000000178e+00,3.799999999999999822e+00,2.700000000000000178e+00,2.299999999999999822e+00,4.389999999999999858e+01,5.289999999999999858e+01,3.200000000000000178e+00,8.000000000000000444e-01,1.000000000000000056e-01,1.500000000000000000e+01,4.100000000000000000e+01
1.209999999999999964e+01,1.810000000000000142e+01,2.269999999999999929e+01,1.899999999999999911e+00,1.600000000000000089e+00,4.279999999999999716e+01,5.350000000000000000e+01,3.700000000000000178e+00,8.000000000000000444e-01,1.000000000000000056e-01,2.100000000000000000e+01,4.000000000000000000e+01
1.000000000000000000e+00,1.800000000000000044e+00,2.100000000000000089e+00,2.799999999999999822e+00,1.199999999999999956e+00,4.170000000000000284e+01,5.460000000000000142e+01,3.799999999999999822e+00,8.000000000000000444e-01,1.000000000000000056e-01,1.900000000000000000e+01,3.500000000000000000e+01
5.599999999999999645e+00,1.119999999999999929e+01,1.660000000000000142e+01,3.299999999999999822e+00,2.799999999999999822e+00,4.900000000000000000e+01,4.870000000000000284e+01,2.399999999999999911e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+01,5.000000000000000000e+01
7.109999999999999432e+01,1.299000000000000057e+02,1.694000000000000057e+02,2.899999999999999911e+00,1.899999999999999911e+00,4.389999999999999858e+01,5.350000000000000000e+01,2.600000000000000089e+00,8.000000000000000444e-01,0.000000000000000000e+00,1.700000000000000000e+01,3.900000000000000000e+01
5.200000000000000178e+00,8.699999999999999289e+00,1.090000000000000036e+01,2.500000000000000000e+00,1.600000000000000089e+00,4.760000000000000142e+01,4.929999999999999716e+01,3.100000000000000089e+00,1.000000000000000000e+00,1.000000000000000056e-01,2.200000000000000000e+01,4.400000000000000000e+01
5.500000000000000000e+00,9.800000000000000711e+00,1.300000000000000000e+01,2.700000000000000178e+00,2.000000000000000000e+00,4.439999999999999858e+01,5.289999999999999858e+01,2.700000000000000178e+00,9.000000000000000222e-01,1.000000000000000056e-01,1.300000000000000000e+01,3.600000000000000000e+01
3.200000000000000178e+00,5.099999999999999645e+00,6.700000000000000178e+00,2.200000000000000178e+00,1.899999999999999911e+00,4.460000000000000142e+01,5.289999999999999858e+01,2.600000000000000089e+00,9.000000000000000222e-01,0.000000000000000000e+00,2.500000000000000000e+01,4.400000000000000000e+01
6.500000000000000000e+00,9.099999999999999645e+00,1.400000000000000000e+01,1.600000000000000089e+00,3.100000000000000089e+00,4.789999999999999858e+01,4.970000000000000284e+01,2.399999999999999911e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.700000000000000000e+01,5.000000000000000000e+01
5.999999999999999778e-01,1.100000000000000089e+00,1.300000000000000044e+00,3.000000000000000000e+00,1.199999999999999956e+00,4.220000000000000284e+01,5.500000000000000000e+01,2.799999999999999822e+00,8.000000000000000444e-01,1.000000000000000056e-01,1.700000000000000000e+01,3.500000000000000000e+01
1.860000000000000142e+01,3.439999999999999858e+01,4.389999999999999858e+01,2.899999999999999911e+00,1.699999999999999956e+00,4.520000000000000284e+01,5.239999999999999858e+01,2.399999999999999911e+00,9.000000000000000222e-01,0.000000000000000000e+00,1.800000000000000000e+01,3.900000000000000000e+01
2.500000000000000000e+00,4.700000000000000178e+00,6.000000000000000000e+00,2.899999999999999911e+00,1.899999999999999911e+00,4.389999999999999858e+01,5.300000000000000000e+01,3.200000000000000178e+00,8.000000000000000444e-01,1.000000000000000056e-01,1.500000000000000000e+01,3.500000000000000000e+01
1.280000000000000071e+01,2.280000000000000071e+01,3.200000000000000000e+01,2.700000000000000178e+00,2.399999999999999911e+00,4.900000000000000000e+01,4.910000000000000142e+01,1.899999999999999911e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.800000000000000000e+01,4.500000000000000000e+01
8.500000000000000000e+00,1.800000000000000000e+01,2.730000000000000071e+01,3.600000000000000089e+00,3.000000000000000000e+00,4.620000000000000284e+01,5.100000000000000000e+01,2.799999999999999822e+00,9.000000000000000222e-01,1.000000000000000056e-01,1.100000000000000000e+01,4.100000000000000000e+01
5.700000000000000178e+00,1.030000000000000071e+01,1.219999999999999929e+01,2.799999999999999822e+00,1.199999999999999956e+00,4.510000000000000142e+01,5.270000000000000284e+01,2.200000000000000178e+00,9.000000000000000222e-01,0.000000000000000000e+00,2.200000000000000000e+01,3.900000000000000000e+01
7.099999999999999645e+00,1.280000000000000071e+01,1.400000000000000000e+01,2.799999999999999822e+00,5.999999999999999778e-01,4.460000000000000142e+01,5.220000000000000284e+01,3.200000000000000178e+00,9.000000000000000222e-01,1.000000000000000056e-01,2.000000000000000000e+01,2.900000000000000000e+01
2.700000000000000178e+00,3.200000000000000178e+00,3.600000000000000089e+00,8.000000000000000444e-01,1.000000000000000000e+00,2.860000000000000142e+01,6.450000000000000000e+01,6.900000000000000355e+00,5.000000000000000000e-01,1.000000000000000056e-01,6.000000000000000000e+00,1.700000000000000000e+01
1.869999999999999929e+01,3.080000000000000071e+01,3.829999999999999716e+01,2.399999999999999911e+00,1.500000000000000000e+00,3.539999999999999858e+01,6.070000000000000284e+01,3.899999999999999911e+00,5.999999999999999778e-01,1.000000000000000056e-01,5.000000000000000000e+00,2.300000000000000000e+01
6.200000000000000178e+00,8.099999999999999645e+00,8.900000000000000355e+00,1.300000000000000044e+00,6.999999999999999556e-01,2.839999999999999858e+01,6.440000000000000568e+01,7.200000000000000178e+00,5.000000000000000000e-01,1.000000000000000056e-01,6.000000000000000000e+00,1.600000000000000000e+01
8.540000000000000568e+01,1.333000000000000114e+02,1.660000000000000000e+02,2.100000000000000089e+00,1.600000000000000089e+00,3.700000000000000000e+01,5.970000000000000284e+01,3.299999999999999822e+00,5.999999999999999778e-01,1.000000000000000056e-01,9.000000000000000000e+00,2.800000000000000000e+01
1.215999999999999943e+02,1.724000000000000057e+02,2.010000000000000000e+02,1.699999999999999956e+00,1.100000000000000089e+00,2.839999999999999858e+01,6.640000000000000568e+01,5.200000000000000178e+00,4.000000000000000222e-01,1.000000000000000056e-01,7.000000000000000000e+00,1.900000000000000000e+01
1.109999999999999964e+01,1.540000000000000036e+01,1.769999999999999929e+01,1.500000000000000000e+00,1.000000000000000000e+00,2.780000000000000071e+01,6.500000000000000000e+01,7.200000000000000178e+00,4.000000000000000222e-01,1.000000000000000056e-01,6.000000000000000000e+00,1.700000000000000000e+01
2.299999999999999822e+00,3.899999999999999911e+00,4.700000000000000178e+00,2.500000000000000000e+00,1.399999999999999911e+00,3.119999999999999929e+01,6.310000000000000142e+01,5.700000000000000178e+00,5.000000000000000000e-01,1.000000000000000056e-01,4.000000000000000000e+00,2.000000000000000000e+01
5.700000000000000178e+00,8.500000000000000000e+00,1.009999999999999964e+01,1.899999999999999911e+00,1.300000000000000044e+00,3.300000000000000000e+01,6.270000000000000284e+01,4.400000000000000355e+00,5.000000000000000000e-01,1.000000000000000056e-01,7.000000000000000000e+00,2.300000000000000000e+01
8.000000000000000000e+00,1.290000000000000036e+01,1.580000000000000071e+01,2.299999999999999822e+00,1.500000000000000000e+00,3.339999999999999858e+01,6.189999999999999858e+01,4.700000000000000178e+00,5.999999999999999778e-01,1.000000000000000056e-01,6.000000000000000000e+00,2.400000000000000000e+01
4.089999999999999858e+01,6.520000000000000284e+01,8.090000000000000568e+01,2.200000000000000178e+00,1.500000000000000000e+00,3.470000000000000284e+01,6.110000000000000142e+01,4.200000000000000178e+00,5.999999999999999778e-01,1.000000000000000056e-01,6.000000000000000000e+00,2.500000000000000000e+01
4.599999999999999645e+00,6.400000000000000355e+00,8.000000000000000000e+00,1.600000000000000089e+00,1.600000000000000089e+00,3.529999999999999716e+01,5.970000000000000284e+01,5.000000000000000000e+00,5.999999999999999778e-01,1.000000000000000056e-01,6.000000000000000000e+00,2.600000000000000000e+01
1.483000000000000114e+02,2.090000000000000000e+02,2.455000000000000000e+02,1.600000000000000089e+00,1.100000000000000089e+00,3.019999999999999929e+01,6.509999999999999432e+01,4.700000000000000178e+00,5.000000000000000000e-01,1.000000000000000056e-01,7.000000000000000000e+00,2.100000000000000000e+01
3.910000000000000142e+01,6.450000000000000000e+01,8.040000000000000568e+01,2.399999999999999911e+00,1.600000000000000089e+00,3.260000000000000142e+01,6.270000000000000284e+01,4.700000000000000178e+00,5.999999999999999778e-01,1.000000000000000056e-01,6.000000000000000000e+00,2.200000000000000000e+01
3.899999999999999911e+00,6.400000000000000355e+00,7.900000000000000355e+00,2.399999999999999911e+00,1.500000000000000000e+00,2.760000000000000142e+01,6.260000000000000142e+01,9.699999999999999289e+00,4.000000000000000222e-01,2.000000000000000111e-01,6.000000000000000000e+00,2.100000000000000000e+01
2.100000000000000089e+00,2.600000000000000089e+00,3.000000000000000000e+00,9.000000000000000222e-01,1.100000000000000089e+00,3.060000000000000142e+01,6.239999999999999858e+01,7.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,7.000000000000000000e+00,2.100000000000000000e+01
1.719999999999999929e+01,2.239999999999999858e+01,2.419999999999999929e+01,1.300000000000000044e+00,5.999999999999999778e-01,2.710000000000000142e+01,6.709999999999999432e+01,5.799999999999999822e+00,4.000000000000000222e-01,1.000000000000000056e-01,1.100000000000000000e+01,1.800000000000000000e+01
3.600000000000000089e+00,5.000000000000000000e+00,5.799999999999999822e+00,1.500000000000000000e+00,1.100000000000000089e+00,3.339999999999999858e+01,6.060000000000000142e+01,6.000000000000000000e+00,5.999999999999999778e-01,1.000000000000000056e-01,7.000000000000000000e+00,2.000000000000000000e+01
3.000000000000000000e+00,4.400000000000000355e+00,5.200000000000000178e+00,1.800000000000000044e+00,1.199999999999999956e+00,3.150000000000000000e+01,6.260000000000000142e+01,5.900000000000000355e+00,5.000000000000000000e-01,1.000000000000000056e-01,6.000000000000000000e+00,2.000000000000000000e+01
1.000000000000000000e+00,1.199999999999999956e+00,1.399999999999999911e+00,1.000000000000000000e+00,9.000000000000000222e-01,2.550000000000000000e+01,6.829999999999999716e+01,6.200000000000000178e+00,4.000000000000000222e-01,1.000000000000000056e-01,7.000000000000000000e+00,1.600000000000000000e+01
6.759999999999999432e+01,9.940000000000000568e+01,1.210999999999999943e+02,1.800000000000000044e+00,1.399999999999999911e+00,3.360000000000000142e+01,6.139999999999999858e+01,5.000000000000000000e+00,5.999999999999999778e-01,1.000000000000000056e-01,5.000000000000000000e+00,2.400000000000000000e+01
1.699999999999999956e+00,2.399999999999999911e+00,2.899999999999999911e+00,1.800000000000000044e+00,1.300000000000000044e+00,3.320000000000000284e+01,6.270000000000000284e+01,4.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,6.000000000000000000e+00,2.200000000000000000e+01
1.939999999999999858e+01,2.919999999999999929e+01,3.539999999999999858e+01,1.899999999999999911e+00,1.399999999999999911e+00,3.410000000000000142e+01,6.170000000000000284e+01,4.200000000000000178e+00,5.999999999999999778e-01,1.000000000000000056e-01,6.000000000000000000e+00,2.200000000000000000e+01
3.370000000000000284e+01,4.829999999999999716e+01,5.589999999999999858e+01,1.699999999999999956e+00,1.000000000000000000e+00,3.270000000000000284e+01,6.270000000000000284e+01,4.599999999999999645e+00,5.000000000000000000e-01,1.000000000000000056e-01,1.200000000000000000e+01,2.400000000000000000e+01
2.000000000000000000e+00,2.899999999999999911e+00,3.500000000000000000e+00,1.899999999999999911e+00,1.300000000000000044e+00,3.089999999999999858e+01,6.350000000000000000e+01,5.599999999999999645e+00,5.000000000000000000e-01,1.000000000000000056e-01,5.000000000000000000e+00,2.100000000000000000e+01
1.730000000000000071e+01,2.630000000000000071e+01,3.160000000000000142e+01,2.000000000000000000e+00,1.300000000000000044e+00,3.289999999999999858e+01,6.220000000000000284e+01,4.900000000000000355e+00,5.000000000000000000e-01,1.000000000000000056e-01,6.000000000000000000e+00,2.400000000000000000e+01
4.800000000000000000e+01,7.829999999999999716e+01,9.820000000000000284e+01,2.299999999999999822e+00,1.600000000000000089e+00,3.689999999999999858e+01,5.920000000000000284e+01,3.899999999999999911e+00,5.999999999999999778e-01,1.000000000000000056e-01,6.000000000000000000e+00,2.600000000000000000e+01
2.760000000000000142e+01,4.320000000000000284e+01,4.579999999999999716e+01,2.100000000000000089e+00,4.000000000000000222e-01,3.229999999999999716e+01,6.310000000000000142e+01,4.599999999999999645e+00,5.000000000000000000e-01,1.000000000000000056e-01,1.800000000000000000e+01,2.500000000000000000e+01
1.459999999999999964e+01,1.869999999999999929e+01,2.189999999999999858e+01,1.199999999999999956e+00,1.100000000000000089e+00,2.600000000000000000e+01,6.759999999999999432e+01,6.400000000000000355e+00,4.000000000000000222e-01,1.000000000000000056e-01,6.000000000000000000e+00,1.800000000000000000e+01
4.000000000000000000e+00,6.200000000000000178e+00,7.700000000000000178e+00,2.200000000000000178e+00,1.500000000000000000e+00,3.860000000000000142e+01,5.700000000000000000e+01,4.400000000000000355e+00,6.999999999999999556e-01,1.000000000000000056e-01,6.000000000000000000e+00,2.100000000000000000e+01
4.670000000000000284e+01,6.120000000000000284e+01,6.629999999999999716e+01,1.300000000000000044e+00,5.999999999999999778e-01,2.360000000000000142e+01,7.009999999999999432e+01,6.299999999999999822e+00,2.999999999999999889e-01,1.000000000000000056e-01,8.000000000000000000e+00,1.500000000000000000e+01
1.100000000000000089e+00,1.300000000000000044e+00,1.500000000000000000e+00,9.000000000000000222e-01,8.000000000000000444e-01,2.489999999999999858e+01,6.879999999999999716e+01,6.299999999999999822e+00,4.000000000000000222e-01,1.000000000000000056e-01,7.000000000000000000e+00,1.500000000000000000e+01
6.400000000000000355e+00,9.699999999999999289e+00,1.159999999999999964e+01,2.000000000000000000e+00,1.300000000000000044e+00,2.889999999999999858e+01,6.509999999999999432e+01,5.900000000000000355e+00,5.000000000000000000e-01,1.000000000000000056e-01,6.000000000000000000e+00,1.700000000000000000e+01
4.450000000000000000e+01,6.620000000000000284e+01,7.770000000000000284e+01,1.899999999999999911e+00,1.100000000000000089e+00,2.830000000000000071e+01,6.590000000000000568e+01,5.799999999999999822e+00,4.000000000000000222e-01,1.000000000000000056e-01,7.000000000000000000e+00,2.000000000000000000e+01
2.899999999999999911e+00,5.400000000000000355e+00,6.400000000000000355e+00,3.100000000000000089e+00,1.100000000000000089e+00,3.660000000000000142e+01,5.910000000000000142e+01,4.299999999999999822e+00,5.999999999999999778e-01,1.000000000000000056e-01,7.000000000000000000e+00,2.000000000000000000e+01
1.600000000000000000e+01,2.510000000000000142e+01,3.000000000000000000e+01,2.200000000000000178e+00,1.300000000000000044e+00,3.650000000000000000e+01,5.900000000000000000e+01,4.500000000000000000e+00,5.999999999999999778e-01,1.000000000000000056e-01,6.000000000000000000e+00,2.100000000000000000e+01
1.509999999999999964e+01,2.460000000000000142e+01,3.030000000000000071e+01,2.299999999999999822e+00,1.500000000000000000e+00,3.350000000000000000e+01,6.210000000000000142e+01,4.400000000000000355e+00,5.999999999999999778e-01,1.000000000000000056e-01,5.000000000000000000e+00,2.300000000000000000e+01
5.370000000000000284e+01,7.950000000000000000e+01,9.440000000000000568e+01,1.899999999999999911e+00,1.199999999999999956e+00,3.239999999999999858e+01,6.229999999999999716e+01,5.299999999999999822e+00,5.000000000000000000e-01,1.000000000000000056e-01,6.000000000000000000e+00,1.900000000000000000e+01
3.100000000000000089e+00,3.799999999999999822e+00,4.000000000000000000e+00,1.000000000000000000e+00,2.999999999999999889e-01,2.300000000000000000e+01,6.770000000000000284e+01,9.300000000000000711e+00,4.000000000000000222e-01,1.000000000000000056e-01,7.000000000000000000e+00,1.100000000000000000e+01
4.099999999999999645e+00,4.099999999999999645e+00,4.400000000000000355e+00,0.000000000000000000e+00,5.000000000000000000e-01,1.860000000000000142e+01,7.129999999999999716e+01,1.019999999999999929e+01,2.999999999999999889e-01,1.000000000000000056e-01,8.000000000000000000e+00,1.200000000000000000e+01
5.000000000000000000e+00,6.700000000000000178e+00,7.000000000000000000e+00,1.399999999999999911e+00,2.999999999999999889e-01,1.669999999999999929e+01,7.200000000000000000e+01,1.119999999999999929e+01,2.000000000000000111e-01,2.000000000000000111e-01,5.000000000000000000e+00,7.000000000000000000e+00
9.699999999999999289e+00,1.119999999999999929e+01,1.169999999999999929e+01,6.999999999999999556e-01,2.999999999999999889e-01,2.110000000000000142e+01,6.879999999999999716e+01,1.009999999999999964e+01,2.999999999999999889e-01,1.000000000000000056e-01,7.000000000000000000e+00,1.200000000000000000e+01
1.490000000000000036e+01,1.490000000000000036e+01,1.509999999999999964e+01,0.000000000000000000e+00,1.000000000000000056e-01,2.610000000000000142e+01,6.640000000000000568e+01,7.500000000000000000e+00,4.000000000000000222e-01,1.000000000000000056e-01,1.000000000000000000e+01,1.500000000000000000e+01
3.810000000000000142e+01,4.729999999999999716e+01,5.029999999999999716e+01,1.000000000000000000e+00,4.000000000000000222e-01,2.130000000000000071e+01,7.179999999999999716e+01,7.000000000000000000e+00,2.999999999999999889e-01,1.000000000000000056e-01,6.000000000000000000e+00,1.300000000000000000e+01
1.899999999999999911e+00,2.000000000000000000e+00,2.200000000000000178e+00,4.000000000000000222e-01,4.000000000000000222e-01,2.219999999999999929e+01,6.750000000000000000e+01,1.019999999999999929e+01,2.999999999999999889e-01,1.000000000000000056e-01,8.000000000000000000e+00,1.300000000000000000e+01
2.399999999999999911e+00,4.099999999999999645e+00,4.799999999999999822e+00,2.600000000000000089e+00,1.100000000000000089e+00,2.150000000000000000e+01,7.120000000000000284e+01,7.299999999999999822e+00,2.999999999999999889e-01,1.000000000000000056e-01,4.000000000000000000e+00,1.200000000000000000e+01
5.400000000000000355e+00,8.500000000000000000e+00,1.090000000000000036e+01,2.200000000000000178e+00,1.800000000000000044e+00,3.910000000000000142e+01,5.650000000000000000e+01,4.400000000000000355e+00,6.999999999999999556e-01,1.000000000000000056e-01,8.000000000000000000e+00,3.000000000000000000e+01
9.812000000000000455e+02,1.271799999999999955e+03,1.392599999999999909e+03,1.199999999999999956e+00,5.999999999999999778e-01,2.480000000000000071e+01,6.809999999999999432e+01,7.099999999999999645e+00,4.000000000000000222e-01,1.000000000000000056e-01,7.000000000000000000e+00,1.500000000000000000e+01
2.839999999999999858e+01,4.300000000000000000e+01,5.150000000000000000e+01,2.000000000000000000e+00,1.300000000000000044e+00,3.239999999999999858e+01,6.289999999999999858e+01,4.700000000000000178e+00,5.000000000000000000e-01,1.000000000000000056e-01,6.000000000000000000e+00,2.200000000000000000e+01
6.799999999999999822e+00,1.169999999999999929e+01,1.630000000000000071e+01,2.600000000000000089e+00,2.399999999999999911e+00,4.320000000000000284e+01,5.329999999999999716e+01,3.500000000000000000e+00,8.000000000000000444e-01,1.000000000000000056e-01,7.000000000000000000e+00,3.300000000000000000e+01
5.400000000000000355e+00,8.099999999999999645e+00,1.030000000000000071e+01,2.000000000000000000e+00,1.699999999999999956e+00,4.020000000000000284e+01,5.629999999999999716e+01,3.500000000000000000e+00,6.999999999999999556e-01,1.000000000000000056e-01,1.300000000000000000e+01,3.200000000000000000e+01
3.600000000000000089e+00,6.599999999999999645e+00,8.900000000000000355e+00,2.899999999999999911e+00,2.100000000000000089e+00,4.139999999999999858e+01,5.520000000000000284e+01,3.399999999999999911e+00,8.000000000000000444e-01,1.000000000000000056e-01,6.000000000000000000e+00,3.000000000000000000e+01
6.872999999999999545e+02,1.032400000000000091e+03,1.227900000000000091e+03,1.899999999999999911e+00,1.199999999999999956e+00,3.310000000000000142e+01,6.189999999999999858e+01,5.000000000000000000e+00,5.000000000000000000e-01,1.000000000000000056e-01,9.000000000000000000e+00,2.500000000000000000e+01
1.300000000000000000e+01,2.380000000000000071e+01,3.119999999999999929e+01,2.899999999999999911e+00,1.899999999999999911e+00,4.089999999999999858e+01,5.620000000000000284e+01,2.899999999999999911e+00,8.000000000000000444e-01,1.000000000000000056e-01,8.000000000000000000e+00,3.000000000000000000e+01
2.200000000000000178e+00,5.000000000000000000e+00,6.799999999999999822e+00,4.000000000000000000e+00,2.200000000000000178e+00,3.820000000000000284e+01,5.870000000000000284e+01,3.100000000000000089e+00,6.999999999999999556e-01,1.000000000000000056e-01,4.000000000000000000e+00,2.900000000000000000e+01
